iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.e.e3.COMMUNITY,Government support for data reuse involves communication and community building efforts.,4,response,No,0,0.0,8.0,0.0,C.CAPABILITIES.GOVSUPPORT.e.e3,0.0,51073,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.e.e3.INFOSESSIONS,"Government support for data reuse involves running information sessions on how to use particular datasets, or how to reuse government data in general.",4,response,Partially,1,0.5,8.0,4.0,C.CAPABILITIES.GOVSUPPORT.e.e3,0.0,51074,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.e.e3.INFOSESSIONS,"1;Please provide a URL with details or an example of this kind of support, and briefly explain your 'Partially' answer.",4,supporting,government such as Shanghai did organize genearl information session to promote open government data efforts and help companies to get familar with policy and data portal. but there is no session on particular datasets.,,,,,C.CAPABILITIES.GOVSUPPORT.e.e3,2.0,51074,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.e.e3.FUNDING,Government support for data reuse involves the release of funding schemes,4,response,Yes,2,1.0,8.0,8.0,C.CAPABILITIES.GOVSUPPORT.e.e3,0.0,51075,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.e.e3.FUNDING,2;Please provide a URL with details or an example of this kind of support.,4,supporting,Governement such as Shanghai does have funding schemes to support two type of activities: one is big data innovation especially those re-using data for innovation for particular scenarios and second is for activties promoting the data ecosystem such as data conference and trainigns to advance data reuse.,,,,,C.CAPABILITIES.GOVSUPPORT.e.e3,2.1,51075,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.c,Extent,2,response,,,,1.0,0.85,C.CAPABILITIES.GOVSUPPORT,0.0,51076,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.c.EXTENT,"How comprehensive, in terms of jurisdiction, is the coverage of the support assessed for this question?",4,response,"Support is given in one or more localities and is a representative example of the kind of support that can be found for all, or most, localities.",1,0.5,,,C.CAPABILITIES.GOVSUPPORT.c,0.0,51077,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.GOVSUPPORT,Capability (C): Government support for re-use,Primary,C.CAPABILITIES.GOVSUPPORT.c.EXTENT,"0,1,2;Please provide sources that informed your answer, and a brief explanation.",4,supporting,most likely taken place one the east coast locals.,,,,,C.CAPABILITIES.GOVSUPPORT.c,2.0,51077,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT,"To what extent do city, regional, and local governments have the capability to effectively manage data?",1,response,,,,,66.0,C.CAPABILITIES.SUBNAT,0.0,51078,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT,"To what extent do city, regional, and local governments have the capability to effectively manage data?",1,justification,"Given the overall assessment, we found that most local governments do have the capacity in managing data effectively. The supporting evidenc (1) shows that most local governments had already set up local dedicated institutions to lead data work and made local policies or event laws to further strengthen local data initiatives. Open government data is now a normal practice adopted across China and local governments had learned to use competitions events and grants to stimulate the local ecosystem and re-use data.(2) Though it is still early stage to discuss B2G data flow some local governments had made policies on making it rational to ask B2G data sharing for the sake of public interest. Local has established own practice or learned from pioneering cities on using standards to govern data effectively.

#sources:
(1)Digital China development report 2020,https://baike.baidu.com/item/%E6%95%B0%E5%AD%97%E4%B8%AD%E5%9B%BD%E5%8F%91%E5%B1%95%E6%8A%A5%E5%91%8A%EF%BC%882020%E5%B9%B4%EF%BC%89/57098769?fr=aladdin
(2)China Public Sector Data Governance Report (2021),https://baijiahao.baidu.com/s?id=1686005679381301979&wfr=spider&for=pc",,,,,C.CAPABILITIES.SUBNAT,1.0,51078,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT,1,1,example,[Digital China development report 2020](https://baike.baidu.com/item/%E6%95%B0%E5%AD%97%E4%B8%AD%E5%9B%BD%E5%8F%91%E5%B1%95%E6%8A%A5%E5%91%8A%EF%BC%882020%E5%B9%B4%EF%BC%89/57098769?fr=aladdin),,,,,C.CAPABILITIES.SUBNAT,3.0,51078,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT,2,1,example,[China Public Sector Data Governance Report (2021)](https://baijiahao.baidu.com/s?id=1686005679381301979&wfr=spider&for=pc),,,,,C.CAPABILITIES.SUBNAT,3.1,51078,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.a,Existence,2,response,,,,1.0,1.0,C.CAPABILITIES.SUBNAT,0.0,51079,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.a.EXIST,"To what extent do city, regional, and local governments have the capability to effectively manage data?",4,response,There is evidence of sustained and institutionalized capability to manage data.,2,1.0,,,C.CAPABILITIES.SUBNAT.a,0.0,51080,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.a.EXIST,"1,2; Please provide URLs of this evidence and briefly explain your answer.",4,supporting,"China has pushed forward a strong wave of setting up local data bureaus or similar institutions to oversee and operate both technique and policy works around data. Major Cities such as Shanghai, Beijing, Guangzhou , and Guiyang all have their own data bureau or data center to handle the above new duties to provide strong support on governing data. 

Standard is one of the key issues in governing data to make sure that data are collected and managed consistently across systems and departments. City such as Shanghai has been pionner in this space setting up own local public data standard committee to work on standards applying to local data governance. The central government allows experiments at local and try to summarize the best practices and finally make nation-wide guidelines.",,,,,C.CAPABILITIES.SUBNAT.a,2.0,51080,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e,Elements,2,response,,,,100.0,66.0,C.CAPABILITIES.SUBNAT,0.0,51081,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1,Kinds of capacities:,3,response,,,,100.0,66.0,C.CAPABILITIES.SUBNAT.e,0.0,51082,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.ODINIT,There is evidence of local governments having open data initiatives.,4,response,Yes,2,1.0,16.0,16.0,C.CAPABILITIES.SUBNAT.e.e1,0.0,51083,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.ODINIT,"1,2;Please provide evidence and a brief explanation that support your answer.",4,supporting,"Unlike most of countries operating open government data initiatives, China takes a bottom-up approach where more than 170 local governments actively publish open data and make new policies and laws on open data (1) while the national government itself has not yet launched open data portal and not released any nation-wide open data policy.

Regarding policy and legal frameworks, the fact is there is no nation-wide open data specific framework yet but local governments already made some efforts on making such frameworks. For instance, Guiyang is the pioneer in making the very first open data-related policy but Shanghai's local open data framework (2) sets out the foundation for other local governments to adopt and localize. At least, there are 8 local governments make such framework for open data but there are also more than 30 local governmnents has framework on governing public data or governemnt data which also include sections on open data.(1)

Usually the local commission for economy and informatizatiaon or the designated  Big Data Bureau is responsible for making the framework and enforcing it. The frameworks across china in common define open data as ""raw, reusable and machine readable data"" but categorize government data or public data into unconditonal open data, conditional open data and closed data which is significantly different from what is defined in the west (2). All local frameworks introduce mechanism to annually monitor and assess the implementation of open data across local departments but the level of enforcement varies

(1): China Open Data Index Report (2020), Fudan University, http://www.ifopendata.cn/static/report/%E4%B8%AD%E5%9B%BD%E5%9C%B0%E6%96%B9%E6%94%BF%E5%BA%9C%E6%95%B0%E6%8D%AE%E5%BC%80%E6%94%BE%E6%8A%A5%E5%91%8A%EF%BC%882020%E4%B8%8B%E5%8D%8A%E5%B9%B4%EF%BC%89.pdf
(2):Shanghai Open Data Act, 2019, https://www.shanghai.gov.cn/nw48156/20200825/0001-48156_62825.html",,,,,C.CAPABILITIES.SUBNAT.e.e1,2.0,51083,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.ODPOLICY,There is evidence of local governments having current open data policies in place.,4,response,Yes,2,1.0,16.0,16.0,C.CAPABILITIES.SUBNAT.e.e1,0.0,51084,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.ODPOLICY,"1,2;Please provide evidence and a brief explanation that support your answer.",4,supporting,"Unlike most of countries operating open government data initiatives, China takes a bottom-up approach where more than 170 local governments actively publish open data and make new policies and laws on open data (1) while the national government itself has not yet launched open data portal and not released any nation-wide open data policy.

Regarding policy and legal frameworks, the fact is there is no nation-wide open data specific framework yet but local governments already made some efforts on making such frameworks. For instance, Guiyang is the pionner making the very first open data related policy but Shanghai's local open data framework (2) sets out the foundation for other local governments to adopt and localize. At least, there are 8 local governments make such framework for open data but there are also more than 30 local governmnents has framework on governing public data or governemnt data which also include sections on open data.(1)

Usually the local commission for economy and informatizatiaon or the designated  Big Data Bureau is responsible for making the framework and enforcing it. The frameworks across china in common define open data as ""raw, reusable and machine readable data"" but categorize government data or public data into unconditonal open data, conditional open data and closed data which is significantly different from what is defined in the west (2). All local frameworks introduce mechanism to annually monitor and assess the implementation of open data across local departments but the level of enforcement varies

(1): China Open Data Index Report (2020), Fudan University, http://www.ifopendata.cn/static/report/%E4%B8%AD%E5%9B%BD%E5%9C%B0%E6%96%B9%E6%94%BF%E5%BA%9C%E6%95%B0%E6%8D%AE%E5%BC%80%E6%94%BE%E6%8A%A5%E5%91%8A%EF%BC%882020%E4%B8%8B%E5%8D%8A%E5%B9%B4%EF%BC%89.pdf
(2):Shanghai Open Data Act, 2019, https://www.shanghai.gov.cn/nw48156/20200825/0001-48156_62825.html",,,,,C.CAPABILITIES.SUBNAT.e.e1,2.0,51084,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.RULES,There is evidence of local governments having rules and or guidance in place to provide a comprehensive framework for data sharing.,4,response,Partially,1,0.5,16.0,8.0,C.CAPABILITIES.SUBNAT.e.e1,0.0,51085,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
CHN,China,Capabilities,CAPABILITIES,C.CAPABILITIES.SUBNAT,Capability (C): Sub-national,Primary,C.CAPABILITIES.SUBNAT.e.e1.RULES,"1,2;Please provide evidence and a brief explanation that support your answer.",4,supporting,"China has made long-term efforts on data sharing covering wide range of practices including G2G, G2B, B2G and B2B.
First, about G2G, it is strongly encouraged to share data within government systems including within same department but also across departments in order to improve efficiency of governance and stimulate potential innovative uses. Since the introduction of Big Data to China in 2013, the Chinese government at national level pushes data sharing within gov with the release of Action Outline for Promoting the Development of Big Data (1) and the release of the Interim Measures for the Administration of Sharing of Government Information Resources (2). The G2G data sharing practice was dramatically improved and encouraged by the establishment of national government data sharing platform. By 2020, there are over 640K rows of and  1200 API listed on the platform. The data sharing services for particular verification or query purpose s(i.e. Verify identify of an individual based upon the input of name, ID num and phone num or query whether a given individual is married.) have reached over 0.175 billion times a month(3). At local level, Guizhou was the first local government making own local policy framwork on regulating public-sector data including a section on enforcing the data sharing within the government. Following Guiyang, local governments ranging from province-level to city or county-level made own policies on public-sector data. By 2020, at least 30 province-level governments  (total 34 in China) has such frameworks (4). In practice the movement of ""一网通办"" (all public service through one website) strongly accelerates the implementation of data sharing within gov and makes the impact and result of data sharing much more tangible.
Second, about G2B, the data flow from government to business is generally covered by open data policies in China. Especially after the redefinition of open data in 2019, the G2B data flow are well-covered by the local open data frameworks. Since 2021, as the national government defines data as the new production factor, data exchange (exchanging data product or service through free market) is also considered as a way to share government data in a form of product or service . In addition to open data framework, public-funded research data are shared with the public under the regulation on scientific data management(5). The national government also funds 20 scientific data sharing platform to share public-funded scientific data (6)
Third, B2G data sharing already took place in China and there is a new trend in setting a governance framework to well-govern such B2G data sharing practices and re-balance power shift to big platforms. In 2015, the national government issued an opinion on leveraging big data to strengthen the services and supervision over market entities (7). It was the first time the national government formally introduced a two-way data sharing principle instead of just one-way data sharing (G2B). In practice,  big e-commerce platforms such as Alibaba and Meituan, or dock-less bike sharing platforms such as OfO or Mobike already shared own data with governments to fill in the gap of statistics (8) or help improve governance (9).
Finally, B2B data sharing already took practice but still lack strong governance framework. For a long term, B2B data sharing may occur in a grey zone and governments at all level took action especially after 2017-2018 period in enforcing law and shut down a lot of companies in sharing or selling data. New B2B data sharing models are under explored including data exchange ,data API and other methods. The action taken by government is to first strengthen the framework on data security in order to set the bottomline of what private sector can not do in terms of data sharing. The recent new laws such as data security law and new discussions on personal information protection as well as cross-border data sharing are all relevant to the B2B data sharing topic. Sector-specific guidance on B2B data sharing is also under exploration(10)

(1) 国务院关于印发促进大数据发展行动纲要的通知, Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data,http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm
(2) 国务院关于印发政务信息资源共享管理暂行办法的通知,Notice of the State Council on Issuing the Interim Measures for the Administration of Sharing of Government Information Resources,http://www.gov.cn/zhengce/content/2016-09/19/content_5109486.htm
(3) 中国政务数据治理发展报告(2021), China Public Sector Data Governance Report (2021), https://baijiahao.baidu.com/s?id=1686005679381301979&wfr=spider&for=pc
(4) according to the research conducted by CAICT, https://baijiahao.baidu.com/s?id=1698437463678732156&wfr=spider&for=pc
(5) 科学数据管理办法, regulation on scientific data management,http://www.gov.cn/home/2018-04/02/content_5279296.htm
(6) the central platform indexing all scientific data sharing sites, https://www.escience.org.cn/
(7) 国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm
(8) alibab shared data with statistics bureau on producing new statilstics, https://companies.caixin.com/2013-11-20/100607103.html
(9) meituan shared data with gov on improving regualtion of food safety,http://hebei.news.163.com/20/0910/15/FM636IIG04158FGR.html
(10) for instance on better coordination between e-commerce and delivery companies the Ministry of Commerce has issued an opinion which specifically states that a much robust framework on data sharing between corporates is required, https://www.ebrun.com/20180123/262376.shtml",,,,,C.CAPABILITIES.SUBNAT.e.e1,2.0,51085,0.12,0.0288,0.095,Open Data China,Eastern Asia,South and East Asia
